Gene ID	Gene Name	ERR5873116	ERR5873117	ERR5873118	ERR5873119	ERR5873120	ERR5873121	ERR5873122	ERR5873123
ENSMUSG00000080849	Gm15702	0	0	0	0	0	0	0	0
ENSMUSG00000080850	Gm12439	15	3	5	7	0	7	1	7
ENSMUSG00000080851	Gm12094	7	5	5	0	0	4	0	2
ENSMUSG00000080852	Gm14918	0	0	0	0	0	0	0	0
ENSMUSG00000080855	Rpl35-ps1	0	0	0	0	0	0	0	0
ENSMUSG00000080857	Gm12859	0	0	0	0	0	0	0	0
ENSMUSG00000080859	Rpl10-ps1	0	0	0	0	0	0	0	0
ENSMUSG00000080860	Gm13815	0	0	0	0	0	0	0	0
ENSMUSG00000080861	Gm11325	0	0	0	0	0	0	0	0
ENSMUSG00000080862	Gm14523	0	0	3	0	0	4	1	0
ENSMUSG00000080863	Gm14787	0	0	0	0	0	0	0	0
ENSMUSG00000080865	Eif1-ps3	0	0	0	0	0	0	0	0
ENSMUSG00000080866	Gm5687	4	2	0	0	3	10	1	7
ENSMUSG00000080868	Gm15745	0	0	0	0	0	0	0	0
ENSMUSG00000080869	Gm11856	0	0	0	0	0	0	0	0
ENSMUSG00000080870	Gm14111	0	0	0	0	0	0	0	0
ENSMUSG00000080871	Gm12875	0	0	0	0	0	0	0	0
ENSMUSG00000080872	Gm11506	0	0	0	0	0	0	0	0
ENSMUSG00000080873	Rpl30-ps3	5	8	7	7	5	5	6	5
ENSMUSG00000080874	Gm15010	0	0	0	0	0	0	0	0
ENSMUSG00000080875	Gm7332	0	0	0	0	0	0	0	0
ENSMUSG00000080876	Gm14332	0	0	0	0	0	0	0	0
ENSMUSG00000080877	Rpl22-ps1	2	0	1	0	0	2	0	1
ENSMUSG00000080878	Btf3-ps14	0	3	3	0	0	0	5	3
ENSMUSG00000080880	Gm14278	0	0	0	0	0	0	0	0
ENSMUSG00000080884	Cyp2j7-ps3	0	0	0	0	0	0	0	0
ENSMUSG00000080885	Rpl10-ps6	0	5	6	0	0	0	5	11
ENSMUSG00000080886	Gm14847	0	0	0	0	0	0	0	0
ENSMUSG00000080887	Gm14831	0	0	0	0	0	0	0	0
ENSMUSG00000080888	Gm14387	17	1	2	0	16	7	5	36
ENSMUSG00000080889	Gm7974	0	0	0	0	0	0	0	0
ENSMUSG00000080890	Gm16458	0	0	0	0	0	0	0	0
ENSMUSG00000080891	Or51l1-ps1	0	0	0	0	0	0	0	0
ENSMUSG00000080892	Gm9266	0	0	0	0	0	0	0	0
ENSMUSG00000080893	Ndufa12-ps	10	7	48	67	20	106	0	4
ENSMUSG00000080894	Defa-ps15	0	0	0	0	0	0	0	0
ENSMUSG00000080895	Gm11645	0	4	0	0	0	0	0	0
ENSMUSG00000080896	Gm14567	0	0	0	0	0	0	0	0
ENSMUSG00000080897	Gm14500	0	0	0	0	0	0	0	0
ENSMUSG00000080898	Gm14836	0	0	0	0	0	0	0	0
ENSMUSG00000080899	Gm9109	0	0	0	0	0	0	0	0
ENSMUSG00000080902	Ywhaq-ps3	0	0	0	0	2	4	2	0
ENSMUSG00000080903	Gm16383	0	0	0	0	0	0	0	0
ENSMUSG00000080904	Gm11966	0	0	0	0	0	0	0	0
ENSMUSG00000080906	Gm12095	14	31	28	6	17	6	42	26
ENSMUSG00000080907	4930455H04Rik	0	0	0	0	0	0	0	0
ENSMUSG00000080910	Gm14821	0	0	0	0	0	0	0	0
ENSMUSG00000080911	Gm11918	0	0	0	0	0	0	1	0
ENSMUSG00000080912	Gm12269	0	0	0	0	0	0	0	0
ENSMUSG00000080913	Gm12719	0	0	0	0	0	0	0	0
ENSMUSG00000080914	Gm7129	0	0	0	0	0	0	0	0
ENSMUSG00000080915	Gm6446	0	0	0	0	0	0	0	0
ENSMUSG00000080916	Gm12463	0	2	0	0	0	0	0	0
ENSMUSG00000080917	Pira2-ps1	0	0	0	0	0	4	0	0
ENSMUSG00000080918	Gm12202	0	0	0	0	0	0	0	0
ENSMUSG00000080919	Gm11854	0	0	0	0	0	0	0	0
ENSMUSG00000080921	Rpl38-ps2	0	1	2	1	0	0	0	0
ENSMUSG00000080922	Gm2214	1	0	1	0	0	0	0	1
ENSMUSG00000080923	Gm5400	0	0	0	0	0	0	0	0
ENSMUSG00000080924	Or8aa1-ps1	0	0	0	0	0	0	0	0
ENSMUSG00000080925	Gm13682	0	0	0	0	0	0	0	0
ENSMUSG00000080927	Gm11430	0	0	0	0	0	0	0	0
ENSMUSG00000080928	Hmgb1-ps6	3	14	3	3	2	15	12	12
ENSMUSG00000080929	Gm12891	0	0	0	0	0	0	0	0
ENSMUSG00000080930	Gm13367	0	0	0	0	0	0	0	0
ENSMUSG00000080932	Gm10224	1	0	0	0	0	0	0	1
ENSMUSG00000080933	Rhox3g	0	0	0	0	0	0	0	0
ENSMUSG00000080934	Gm12931	0	3	0	0	0	0	0	0
ENSMUSG00000080935	Got2-ps1	0	0	0	0	0	0	0	0
ENSMUSG00000080936	Or1j22-ps1	0	0	0	0	0	0	0	0
ENSMUSG00000080937	Gm13510	8	29	10	5	26	23	23	34
ENSMUSG00000080938	Gm6062	0	0	0	0	0	0	0	0
ENSMUSG00000080939	Gm9208	0	0	1	0	0	0	0	0
ENSMUSG00000080941	Gm16056	0	0	0	0	0	0	0	0
ENSMUSG00000080942	Zfp36l1-ps	0	0	0	0	4	5	0	0
ENSMUSG00000080943	Gm13130	0	0	0	0	0	0	0	0
ENSMUSG00000080944	Gm12967	0	0	0	0	0	0	0	0
ENSMUSG00000080946	Gm12985	6	1	3	4	0	9	2	3
ENSMUSG00000080947	Gm12779	0	0	0	0	0	0	0	0
ENSMUSG00000080948	Gm14481	0	0	0	0	0	0	0	0
ENSMUSG00000080949	Gm13683	0	0	0	0	0	0	0	0
ENSMUSG00000080950	Gm7278	20	0	0	8	1	5	7	21
ENSMUSG00000080951	Gm12208	14	0	4	8	0	1	5	3
ENSMUSG00000080952	Gm5379	0	0	0	0	0	0	0	0
ENSMUSG00000080953	Gm15025	0	0	0	0	0	0	0	0
ENSMUSG00000080954	Gm14919	0	0	0	0	0	0	0	0
ENSMUSG00000080955	Gm14263	0	0	0	0	0	0	0	0
ENSMUSG00000080956	Gm16179	3	11	0	12	0	4	12	17
ENSMUSG00000080957	Gm15739	59	69	59	88	57	24	45	43
ENSMUSG00000080958	Gm11902	0	0	0	0	0	0	0	0
ENSMUSG00000080959	Gm2003	0	0	0	0	0	0	0	0
ENSMUSG00000080960	Or1ao1-ps1	0	0	0	0	0	0	0	0
ENSMUSG00000080961	Gm11798	0	0	0	0	0	0	0	0
ENSMUSG00000080962	Gm11453	0	4	0	0	0	0	0	1
ENSMUSG00000080964	Ifna-ps1	0	0	0	0	0	0	0	0
ENSMUSG00000080965	Gm6461	0	0	0	0	0	0	0	0
ENSMUSG00000080966	Gm6263	5	5	0	3	1	12	2	3
ENSMUSG00000080967	Gm12706	5	37	18	0	7	14	6	17
ENSMUSG00000080968	Atf1-ps	0	0	0	0	0	0	0	0
ENSMUSG00000080969	Taf9-ps	0	0	0	0	0	0	0	0
ENSMUSG00000080970	Gm12173	0	0	0	0	0	0	0	0
ENSMUSG00000080971	Gm16128	12	12	27	2	12	0	8	4
ENSMUSG00000080972	Gm16061	48	39	13	41	5	16	3	10
ENSMUSG00000080974	Gm9009	2	0	1	0	0	1	0	0
ENSMUSG00000080976	Gm11490	0	0	0	0	0	0	1	0
ENSMUSG00000080977	Gm13772	0	0	0	0	0	0	0	0
ENSMUSG00000080978	Gm12297	0	0	0	0	0	0	0	0
ENSMUSG00000080979	Gm13675	0	0	0	0	0	0	0	0
ENSMUSG00000080980	1700071K01Rik	0	0	0	0	0	0	0	0
ENSMUSG00000080981	Gm12161	0	0	0	0	0	0	0	0
ENSMUSG00000080982	Gm13549	0	0	0	0	0	0	0	0
ENSMUSG00000080983	Gm5419	0	0	0	0	0	0	0	0
ENSMUSG00000080984	Gm14469	0	0	0	0	0	0	0	0
ENSMUSG00000080985	Gm13559	0	0	1	15	0	2	7	8
ENSMUSG00000080986	Or8k34-ps1	0	0	0	0	0	0	0	0
ENSMUSG00000080987	Gm12073	0	0	0	0	0	0	0	0
ENSMUSG00000080989	Gm14048	0	0	0	0	0	0	0	0
ENSMUSG00000080990	Or10al2	5	9	2	23	1	5	4	1
ENSMUSG00000080992	Psmb5-ps	0	0	0	0	0	0	0	0
ENSMUSG00000080993	Gm12903	0	0	0	0	1	0	0	0
ENSMUSG00000080994	Gm13464	0	0	0	0	0	0	0	0
ENSMUSG00000080995	Gm15165	0	0	0	0	0	0	0	0
ENSMUSG00000080996	Gm4986	0	0	0	0	0	0	0	0
ENSMUSG00000080997	Gm11885	14	0	0	0	0	0	0	1
ENSMUSG00000080998	Gm5384	0	0	0	0	0	0	0	0
ENSMUSG00000080999	H2ac5-ps	0	1	3	0	0	0	4	1
ENSMUSG00000081000	Gm11200	0	0	0	0	0	0	0	0
ENSMUSG00000081001	Gm14678	0	0	0	0	0	0	0	0
ENSMUSG00000081002	Gm14240	0	0	0	0	0	0	0	0
ENSMUSG00000081003	Gm14301	0	0	0	0	0	9	0	0
ENSMUSG00000081004	Gm9157	0	0	2	25	0	0	0	0
ENSMUSG00000081005	Gm13198	0	0	0	0	0	0	0	0
ENSMUSG00000081006	Cyp4b1-ps1	0	0	0	0	0	0	0	0
ENSMUSG00000081007	Gm11543	0	0	0	0	0	0	0	0
ENSMUSG00000081008	Gm13314	29	22	26	23	14	23	15	26
ENSMUSG00000081009	Gm14065	0	0	0	0	0	0	0	0
ENSMUSG00000081010	Gm13880	0	3	0	0	0	0	0	0
ENSMUSG00000081011	Gm11913	0	0	0	0	0	0	0	0
ENSMUSG00000081012	Gm15224	0	0	0	0	0	0	0	0
ENSMUSG00000081013	Gm14497	0	0	0	0	0	0	0	1
ENSMUSG00000081014	Gm13714	0	0	0	0	0	0	0	0
ENSMUSG00000081016	Or51q1b-ps1	10	14	13	19	0	11	1	8
ENSMUSG00000081017	Gm15000	0	0	0	0	0	0	0	0
ENSMUSG00000081018	Gm15012	0	0	0	0	0	0	0	0
ENSMUSG00000081020	Gm14509	0	0	0	0	0	0	0	0
ENSMUSG00000081021	Gm11964	0	0	0	0	0	0	0	0
ENSMUSG00000081022	Gm15936	3	13	3	0	4	0	0	4
ENSMUSG00000081023	Gm15766	0	0	0	4	0	0	0	0
ENSMUSG00000081024	Gm14627	0	0	0	0	0	0	0	0
ENSMUSG00000081025	Gm11943	0	1	0	0	0	5	3	5
ENSMUSG00000081026	Gm11855	0	0	0	0	0	0	0	0
ENSMUSG00000081029	Gm15077	3	0	0	0	0	0	0	0
ENSMUSG00000081030	Gm12704	0	4	0	1	2	0	0	5
ENSMUSG00000081033	Gm14797	0	0	0	0	0	0	0	0
ENSMUSG00000081034	Gm5944	0	0	5	0	0	1	0	0
ENSMUSG00000081036	Gm14628	0	0	0	0	0	0	0	0
ENSMUSG00000081037	Gm13929	0	0	0	0	0	0	0	0
ENSMUSG00000081038	Or51v16-ps1	0	0	0	0	0	0	0	0
ENSMUSG00000081041	Nlk-ps1	0	0	0	0	0	0	0	0
ENSMUSG00000081042	Psmb7-ps2	0	0	0	0	1	5	0	0
ENSMUSG00000081043	Gm11512	0	0	0	0	0	5	0	4
ENSMUSG00000081044	AU015836	0	6	0	0	0	5	1	0
ENSMUSG00000081045	Gm12797	0	0	0	0	0	0	0	0
ENSMUSG00000081046	Gm12846	40	19	15	35	9	24	23	27
ENSMUSG00000081047	Or5g28-ps1	0	0	0	0	0	0	0	0
ENSMUSG00000081048	Gm11760	0	2	0	0	0	0	0	0
ENSMUSG00000081049	Rps24-ps3	35	4	2	0	1	1	1	8
ENSMUSG00000081050	Gm12461	0	0	0	0	0	0	0	0
ENSMUSG00000081051	Gm15427	1	1	0	0	0	0	0	0
ENSMUSG00000081052	Gm6305	20	18	2	20	0	6	4	4
ENSMUSG00000081053	Mup-ps17	0	0	0	0	0	0	0	0
ENSMUSG00000081054	Gm12025	0	0	0	0	0	0	0	0
ENSMUSG00000081055	Gm6987	0	0	0	0	0	0	0	0
ENSMUSG00000081056	Gm13998	0	6	4	0	0	6	4	8
ENSMUSG00000081057	Or9c1-ps1	0	0	0	0	0	0	0	0
ENSMUSG00000081058	H3c15	25	15	11	12	17	13	25	23
ENSMUSG00000081059	Gm11945	0	0	0	0	0	0	0	0
ENSMUSG00000081060	Gm11318	0	0	0	0	0	0	0	0
ENSMUSG00000081061	Gm14712	0	0	0	0	0	0	0	0
ENSMUSG00000081062	Gm13640	0	0	0	0	0	0	0	0
ENSMUSG00000081063	Gm11825	0	0	0	0	0	0	0	0
ENSMUSG00000081064	Gm6071	0	0	0	0	0	0	0	0
ENSMUSG00000081065	Gm13576	0	0	0	0	0	0	0	0
ENSMUSG00000081066	Gm12817	0	0	0	0	0	0	0	0
ENSMUSG00000081067	Gm12912	0	0	0	0	0	0	0	0
ENSMUSG00000081068	Gm12804	0	2	0	0	0	0	0	0
ENSMUSG00000081069	Gm13928	0	0	0	0	0	0	0	0
ENSMUSG00000081070	Gm13181	0	0	1	0	5	6	0	0
ENSMUSG00000081071	Gm9836	0	0	0	0	0	0	0	0
ENSMUSG00000081072	Gm14977	0	0	0	0	0	0	0	0
ENSMUSG00000081073	Gm13758	0	0	0	0	0	0	0	0
ENSMUSG00000081076	Rpsa-ps4	0	1	12	1	0	5	3	0
ENSMUSG00000081077	Gm13899	17	40	19	18	15	34	39	64
ENSMUSG00000081078	Gm12568	1	10	12	8	11	13	20	8
ENSMUSG00000081079	Gm13059	0	0	0	0	0	0	1	0
ENSMUSG00000081080	Vmn1r-ps102	0	0	0	0	0	0	0	0
ENSMUSG00000081081	Gm14856	0	0	0	0	0	0	0	0
ENSMUSG00000081082	Gm14937	0	0	0	0	0	0	0	0
ENSMUSG00000081083	Gm6079	0	0	0	0	0	0	0	0
ENSMUSG00000081084	Gm5638	0	0	0	0	0	1	1	0
ENSMUSG00000081085	Gm13463	0	0	0	0	0	0	0	0
ENSMUSG00000081086	Gm9506	2	5	1	0	0	0	0	1
ENSMUSG00000081087	Rps15a-ps7	0	0	0	0	1	0	0	0
ENSMUSG00000081088	Gm11679	0	0	0	0	0	0	0	0
ENSMUSG00000081089	Gm14624	0	0	0	0	0	0	0	0
ENSMUSG00000081092	Gm14128	0	0	0	0	0	0	0	0
ENSMUSG00000081093	Gm12565	0	0	0	0	0	0	0	0
ENSMUSG00000081094	Rpl19-ps11	0	1	1	1	0	0	0	0
ENSMUSG00000081095	Gm14946	0	0	0	0	0	0	0	0
ENSMUSG00000081096	Gm12691	0	0	0	10	0	0	0	0
ENSMUSG00000081097	Gm12135	0	0	0	0	0	0	0	0
ENSMUSG00000081098	Gm12220	0	0	0	0	0	0	0	0
ENSMUSG00000081099	Gm5270	0	0	0	0	0	0	0	0
ENSMUSG00000081100	Gm14630	0	0	1	0	0	0	0	0
ENSMUSG00000081101	Gm12024	0	0	0	0	0	0	0	0
ENSMUSG00000081103	Rps12-ps26	37	13	4	0	0	7	4	3
ENSMUSG00000081104	Gm15989	4	6	11	0	4	11	11	2
ENSMUSG00000081106	Gm7155	0	0	0	0	0	0	0	0
ENSMUSG00000081107	Gm12235	0	0	0	0	0	0	0	0
ENSMUSG00000081108	Gm4234	0	0	0	0	0	0	0	0
ENSMUSG00000081110	Gm12745	0	0	0	5	0	0	0	0
ENSMUSG00000081111	Gm5913	0	0	0	0	0	0	0	8
ENSMUSG00000081112	Gm12140	0	0	0	0	0	0	0	0
ENSMUSG00000081113	Gm7308	0	0	0	0	0	0	0	0
ENSMUSG00000081114	Gm15390	0	0	0	0	0	0	0	0
ENSMUSG00000081115	Gm15913	9	0	0	0	0	0	0	0
ENSMUSG00000081116	Gm13329	0	0	0	0	0	0	0	0
ENSMUSG00000081117	Gm11233	0	0	0	0	0	0	0	0
ENSMUSG00000081118	Gm6758	1	0	0	0	0	0	0	0
ENSMUSG00000081119	Gm14601	0	0	0	0	0	0	0	0
ENSMUSG00000081120	Gm12458	0	0	1	0	0	0	0	0
ENSMUSG00000081121	Gm12791	0	0	0	0	0	0	0	0
ENSMUSG00000081122	Gm13678	0	0	0	0	0	0	0	0
ENSMUSG00000081124	Gm14906	0	0	0	0	0	0	0	0
ENSMUSG00000081125	Rpl26-ps5	0	0	0	0	0	0	0	0
ENSMUSG00000081126	Gm15784	0	0	0	0	0	0	0	0
ENSMUSG00000081127	Gm12677	0	0	0	0	0	0	1	0
ENSMUSG00000081128	Gm13328	1	0	0	0	0	0	0	0
ENSMUSG00000081129	Gm14605	0	0	0	0	0	0	0	0
ENSMUSG00000081130	Gm8217	0	0	0	0	0	0	0	0
ENSMUSG00000081131	Gm14833	0	0	0	0	0	0	0	0
ENSMUSG00000081132	Gm13744	0	0	0	0	0	0	0	0
ENSMUSG00000081133	Rhox11-ps2	0	0	0	0	0	0	0	0
ENSMUSG00000081134	Gm14913	0	0	0	0	0	0	0	0
ENSMUSG00000081135	Gm14800	0	0	0	0	0	0	0	0
ENSMUSG00000081136	Gm12990	22	14	22	0	0	9	8	7
ENSMUSG00000081137	Gm15246	1	10	6	0	0	1	0	0
ENSMUSG00000081138	Gm12834	0	0	0	0	0	0	0	0
ENSMUSG00000081139	Gm13333	31	12	4	0	5	4	7	10
ENSMUSG00000081141	Gm11501	0	0	0	0	0	0	0	0
ENSMUSG00000081142	Gm15497	24	17	24	0	27	31	17	25
ENSMUSG00000081143	Gm15823	2	5	0	0	5	0	2	2
ENSMUSG00000081144	Vmn2r-ps2	0	0	0	0	0	0	0	0
ENSMUSG00000081145	Gm14585	0	0	0	0	0	0	0	0
ENSMUSG00000081146	Gm6207	0	0	0	0	0	0	0	0
ENSMUSG00000081147	Gm6024	0	0	0	0	0	0	0	0
ENSMUSG00000081148	Gm11891	0	0	0	0	0	0	0	0
ENSMUSG00000081150	Gm12684	0	0	0	0	0	0	0	0
ENSMUSG00000081151	Gm11448	0	0	0	0	0	0	0	0
ENSMUSG00000081152	Gm12430	0	0	3	5	0	6	2	1
ENSMUSG00000081153	Gm11401	0	0	0	0	1	0	0	0
ENSMUSG00000081154	Defa-ps13	0	0	0	0	0	0	0	0
ENSMUSG00000081155	Gm12771	0	0	0	0	0	0	0	0
ENSMUSG00000081156	Gm14425	40	15	16	34	10	13	22	33
ENSMUSG00000081157	Gm13552	0	2	0	3	0	0	0	1
ENSMUSG00000081158	Gm13521	0	0	0	0	0	0	0	0
ENSMUSG00000081159	Gm6023	0	0	0	0	0	0	0	0
ENSMUSG00000081160	Gm14897	0	0	0	0	0	0	0	0
ENSMUSG00000081161	Gm12783	0	0	1	0	1	4	0	1
ENSMUSG00000081162	Or3a15-ps1	0	0	0	0	0	0	0	0
ENSMUSG00000081163	Defa-ps12	0	0	0	0	0	0	0	0
ENSMUSG00000081164	Gm8722	0	1	0	2	0	4	3	0
ENSMUSG00000081165	Gm11783	9	4	0	0	0	0	0	3
ENSMUSG00000081166	Gm12819	0	0	0	0	0	0	0	0
ENSMUSG00000081167	Gm8880	0	2	0	0	0	0	0	0
ENSMUSG00000081168	Gm13730	0	0	0	0	0	0	0	0
ENSMUSG00000081169	Gm12551	0	0	0	0	0	10	0	0
ENSMUSG00000081170	Gm12922	4	2	0	0	1	0	1	2
ENSMUSG00000081171	Gm7485	0	0	0	0	0	0	0	0
ENSMUSG00000081172	Gm12849	0	0	0	0	0	0	0	0
ENSMUSG00000081173	Gm13500	0	0	0	0	0	0	0	0
ENSMUSG00000081174	Gm13439	0	0	0	0	0	0	0	0
ENSMUSG00000081175	Gm5793	0	0	0	0	0	0	0	0
ENSMUSG00000081176	H3f3a-ps2	0	0	0	0	0	0	0	0
ENSMUSG00000081177	Gm12509	0	0	0	0	0	0	0	0
ENSMUSG00000081179	Gm13136	0	0	2	0	0	4	2	2
ENSMUSG00000081180	Gm7212	0	0	0	0	0	0	0	0
ENSMUSG00000081181	Gm13353	0	0	0	0	0	0	0	0
ENSMUSG00000081182	Gm14935	0	0	0	0	0	2	0	0
ENSMUSG00000081183	Gm12449	0	0	0	0	0	0	0	0
ENSMUSG00000081184	Gm12685	0	0	0	0	0	0	0	0
ENSMUSG00000081185	Gm4852	1	0	0	0	0	0	0	0
ENSMUSG00000081186	Gm12578	0	0	0	0	0	0	0	0
ENSMUSG00000081187	3110067C02Rik	14	10	7	0	9	18	14	5
ENSMUSG00000081188	Gm14621	0	0	0	0	0	0	0	0
ENSMUSG00000081189	Hspd1-ps4	0	0	0	14	0	4	0	0
ENSMUSG00000081191	Gm11271	0	0	0	0	0	0	0	0
ENSMUSG00000081194	Gm8424	0	0	0	0	0	0	0	0
ENSMUSG00000081195	Rhox2-ps	0	0	0	0	0	0	0	0
ENSMUSG00000081196	Gm13858	8	18	11	14	28	17	12	19
ENSMUSG00000081197	Gm15076	0	0	0	0	0	0	0	0
ENSMUSG00000081199	Gm16407	0	0	0	0	0	0	0	0
ENSMUSG00000081200	Gm15615	0	0	0	0	0	0	0	0
ENSMUSG00000081201	Smt3h2-ps4	0	0	0	0	0	0	0	0
ENSMUSG00000081202	Gm13220	0	0	0	0	0	0	0	0
ENSMUSG00000081205	Gm5940	0	0	0	0	0	0	0	0
ENSMUSG00000081206	Gm11935	1	6	5	0	1	9	4	5
ENSMUSG00000081207	Gm13775	0	0	0	0	0	0	0	0
ENSMUSG00000081208	Gm11400	81	88	55	67	17	30	43	55
ENSMUSG00000081209	Gm14890	0	0	0	0	0	0	0	2
ENSMUSG00000081210	Gm12933	0	0	1	0	0	1	1	0
ENSMUSG00000081211	Gm14886	0	0	0	0	0	0	0	0
ENSMUSG00000081212	Gm6964	0	8	0	0	2	0	6	7
ENSMUSG00000081214	Rpl35a-ps2	0	0	0	0	0	0	0	0
ENSMUSG00000081215	Gm11446	0	0	0	0	0	0	0	0
ENSMUSG00000081216	Gm6744	0	0	0	0	0	0	0	0
ENSMUSG00000081217	Gm15268	13	4	0	0	6	5	6	8
ENSMUSG00000081218	Gm4297	0	0	0	0	0	0	0	0
ENSMUSG00000081219	Bambi-ps1	0	10	7	4	0	30	2	12
ENSMUSG00000081220	Gm14542	2	0	0	0	0	0	0	0
ENSMUSG00000081221	Gm14760	0	0	0	0	0	0	0	0
ENSMUSG00000081222	Gm15173	0	0	0	0	0	0	0	0
ENSMUSG00000081223	Gm12247	0	9	0	0	3	9	0	8
ENSMUSG00000081224	Gm2066	0	0	0	0	0	0	0	0
ENSMUSG00000081225	Cyp2j12	0	0	0	0	0	0	0	0
ENSMUSG00000081226	Gm8802	0	0	0	0	0	0	0	0
ENSMUSG00000081227	Gm13082	0	0	0	0	0	0	0	0
ENSMUSG00000081228	Gm16089	0	0	0	0	0	0	0	0
ENSMUSG00000081229	Lamr1-ps1	0	0	0	0	0	0	0	0
ENSMUSG00000081230	Gm9097	0	0	0	0	0	0	0	0
ENSMUSG00000081231	Tcp1-ps1	0	0	0	0	0	0	0	0
ENSMUSG00000081232	Gm14373	0	0	0	1	0	0	0	1
ENSMUSG00000081233	Gm12857	0	7	4	0	3	0	0	14
ENSMUSG00000081234	Or12e8	1	1	0	0	0	2	1	0
ENSMUSG00000081235	Gm14788	0	0	0	0	0	0	0	0
ENSMUSG00000081236	Gm13574	9	11	11	37	19	22	11	33
ENSMUSG00000081237	Gm11385	0	0	0	0	0	0	0	0
ENSMUSG00000081238	Gm15836	5	4	11	1	3	5	0	11
ENSMUSG00000081239	Gm11836	0	0	0	0	0	0	0	0
ENSMUSG00000081240	Gm16511	0	0	0	0	0	0	0	0
ENSMUSG00000081242	Gm15719	2	10	0	2	5	0	4	3
ENSMUSG00000081243	Gm14037	0	0	0	0	0	0	0	0
ENSMUSG00000081244	Gm13529	3	1	1	25	5	15	2	2
ENSMUSG00000081245	Gm6587	0	0	0	0	0	0	0	0
ENSMUSG00000081248	Gm13787	7	5	8	0	1	1	1	0
ENSMUSG00000081249	Gm11517	11	22	8	1	3	3	6	7
ENSMUSG00000081250	Gm15554	0	0	1	0	6	0	4	2
ENSMUSG00000081251	Gm12164	0	0	0	0	0	0	0	0
ENSMUSG00000081252	Gm16032	0	0	0	0	0	0	0	0
ENSMUSG00000081253	Gm8501	0	0	0	0	0	0	0	0
ENSMUSG00000081254	Gm12112	0	0	0	0	0	0	0	0
ENSMUSG00000081255	Gm5380	16	13	1	0	0	2	2	5
ENSMUSG00000081256	Gm15791	1	1	0	0	0	2	0	0
ENSMUSG00000081257	Gm13607	0	0	3	0	0	0	0	0
ENSMUSG00000081258	Gm14013	0	0	0	0	0	0	0	0
ENSMUSG00000081259	Gm6893	0	0	1	16	0	2	0	0
ENSMUSG00000081260	Gm13149	0	0	0	0	0	0	0	0
ENSMUSG00000081261	Gm15370	0	0	0	0	0	3	0	0
ENSMUSG00000081262	Gm12261	0	0	0	0	0	0	0	0
ENSMUSG00000081263	Gm14859	0	0	0	0	0	0	0	0
ENSMUSG00000081264	Gm14021	0	0	1	0	0	0	1	0
ENSMUSG00000081265	Gm11282	3	6	0	0	0	19	9	6
ENSMUSG00000081268	Gm14909	0	0	0	0	0	0	0	0
ENSMUSG00000081269	Gm14659	0	0	0	0	0	0	0	0
ENSMUSG00000081270	Gm11653	35	35	36	79	0	41	28	40
ENSMUSG00000081271	Gm14883	0	0	0	0	0	0	0	0
ENSMUSG00000081272	Ap2m1-ps	0	0	2	0	0	0	2	0
ENSMUSG00000081273	Gm15896	0	0	0	0	0	0	0	0
ENSMUSG00000081274	Gm15727	6	3	3	1	0	3	2	4
ENSMUSG00000081275	Gm13875	0	0	0	0	0	0	0	0
ENSMUSG00000081276	Gm13132	3	6	0	0	0	0	5	0
ENSMUSG00000081277	Gm15285	0	0	0	0	0	0	0	0
ENSMUSG00000081278	Gm13186	0	0	0	0	0	0	0	0
ENSMUSG00000081279	Vmn1r-ps2	0	0	0	0	0	0	0	0
ENSMUSG00000081280	Gm9516	0	0	0	0	0	0	0	0
ENSMUSG00000081281	Rpl7-ps9	0	0	0	0	0	0	0	1
ENSMUSG00000081282	Gm13836	0	0	0	0	0	2	0	0
ENSMUSG00000081283	Vmn1r-ps104	0	0	0	0	0	0	0	0
ENSMUSG00000081284	Gm13673	0	0	0	0	0	0	0	0
ENSMUSG00000081285	Gm18859	0	0	0	0	0	0	0	0
ENSMUSG00000081286	Gm14995	0	0	0	0	0	0	0	0
ENSMUSG00000081287	Or2av10-ps1	0	0	0	0	0	0	0	0
ENSMUSG00000081288	Gm11386	0	0	0	0	0	0	0	0
ENSMUSG00000081289	Gm14857	0	0	6	0	0	0	0	0
ENSMUSG00000081290	Gm12520	0	0	0	0	0	0	0	0
ENSMUSG00000081292	Gm15018	0	0	0	0	0	0	0	0
ENSMUSG00000081293	Gm11673	0	0	0	0	0	0	0	0
ENSMUSG00000081295	Gm6275	0	0	0	0	0	0	0	0
ENSMUSG00000081296	Gm12203	0	0	0	0	0	0	0	0
ENSMUSG00000081297	Gm12209	0	0	0	0	0	0	0	0
ENSMUSG00000081298	Gm14622	0	0	0	0	0	0	0	0
ENSMUSG00000081299	Gm13603	0	0	0	0	0	1	0	0
ENSMUSG00000081300	Gm14587	0	0	0	0	0	0	0	0
ENSMUSG00000081301	Gm15951	1	5	0	0	0	9	1	1
ENSMUSG00000081302	Gm12020	0	0	0	0	0	0	0	0
ENSMUSG00000081303	Gm16011	74	102	78	68	13	114	36	47
ENSMUSG00000081304	Gm11509	13	18	3	0	0	4	5	7
ENSMUSG00000081305	Gm12879	2	17	13	42	2	8	5	7
ENSMUSG00000081306	Gm15266	0	0	0	0	0	0	0	0
ENSMUSG00000081307	Gm13627	0	0	0	0	0	0	0	0
ENSMUSG00000081308	Gm14480	0	10	1	0	0	0	3	0
ENSMUSG00000081309	Gm12397	0	0	0	0	0	0	0	0
